ds,trend,additive_terms,additive_terms_lower,additive_terms_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,holidays,holidays_lower,holidays_upper,Independence Day,Independence Day_lower,Independence Day_upper,Independence Day (Observed),Independence Day (Observed)_lower,Independence Day (Observed)_upper,Labor Day,Labor Day_lower,Labor Day_upper,Martin Luther King Jr. Day,Martin Luther King Jr. Day_lower,Martin Luther King Jr. Day_upper,Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_lower,yhat_upper,trend_lower,trend_upper,yhat
2020-08-02T00:00:00Z,271065.17040842405,-8144.074569281854,-8144.074569281854,-8144.074569281854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8144.074569281854,-8144.074569281854,-8144.074569281854,0,0,0,247466.55942066544,278451.05246163957,270516.23251856404,271594.5151392546,262921.0958391422
2020-08-03T00:00:00Z,273755.42759921006,-11624.101434291042,-11624.101434291042,-11624.101434291042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11624.101434291042,-11624.101434291042,-11624.101434291042,0,0,0,247425.57013682948,277492.0463476674,273000.6962739335,274496.8772086052,262131.326164919
2020-08-04T00:00:00Z,276445.684789996,-2087.5164903643513,-2087.5164903643513,-2087.5164903643513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2087.5164903643513,-2087.5164903643513,-2087.5164903643513,0,0,0,260174.3913713001,290088.1441307831,275440.87313806935,277445.9126538204,274358.1682996317
2020-08-05T00:00:00Z,279135.94198078196,3550.6262554985537,3550.6262554985537,3550.6262554985537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550.6262554985537,3550.6262554985537,3550.6262554985537,0,0,0,267941.23962705437,299042.9061360358,277913.43755791325,280374.18596726365,282686.5682362805
2020-08-06T00:00:00Z,281826.19917156803,7696.001354126227,7696.001354126227,7696.001354126227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7696.001354126227,7696.001354126227,7696.001354126227,0,0,0,274690.8916970452,304787.69145487866,280338.71364380367,283386.04729884345,289522.20052569424
2020-08-07T00:00:00Z,284516.4563623539,8056.9914727680425,8056.9914727680425,8056.9914727680425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8056.9914727680425,8056.9914727680425,8056.9914727680425,0,0,0,276569.45311087533,307637.10989388503,282799.71571808046,286439.45854006486,292573.44783512194
2020-08-08T00:00:00Z,287206.71355313994,2552.073411569371,2552.073411569371,2552.073411569371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2552.073411569371,2552.073411569371,2552.073411569371,0,0,0,275041.68592724705,304190.67453499464,285224.3581461749,289446.14390060015,289758.7869647093
2020-08-09T00:00:00Z,289896.9707439259,-8144.074569282715,-8144.074569282715,-8144.074569282715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8144.074569282715,-8144.074569282715,-8144.074569282715,0,0,0,265473.6158361267,298759.96800904686,287577.67078163545,292467.01238141226,281752.8961746432
2020-08-10T00:00:00Z,292587.22793471196,-11624.101434285421,-11624.101434285421,-11624.101434285421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11624.101434285421,-11624.101434285421,-11624.101434285421,0,0,0,266118.8291154317,296710.515289691,289932.9163136758,295555.58081251493,280963.12650042656
2020-08-11T00:00:00Z,295277.485125498,-2087.5164903571767,-2087.5164903571767,-2087.5164903571767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2087.5164903571767,-2087.5164903571767,-2087.5164903571767,0,0,0,278539.0947918077,308707.4738993849,292302.32226215093,298616.0202137712,293189.9686351408
2020-08-12T00:00:00Z,297967.7423162838,3550.626255502054,3550.626255502054,3550.626255502054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550.626255502054,3550.626255502054,3550.626255502054,0,0,0,285762.3470552952,318153.71208732366,294649.24026213103,301636.82757617725,301518.36857178586
2020-08-13T00:00:00Z,300657.99950706976,7696.001354117862,7696.001354117862,7696.001354117862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7696.001354117862,7696.001354117862,7696.001354117862,0,0,0,292542.95616658917,323265.3583099874,296988.68572588044,304701.68555720674,308354.00086118764
2020-08-14T00:00:00Z,303348.2566978557,8056.991472768066,8056.991472768066,8056.991472768066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8056.991472768066,8056.991472768066,8056.991472768066,0,0,0,295586.98913135595,326533.52018072363,299324.31102159596,307789.16398982116,311405.2481706238
2020-08-15T00:00:00Z,306038.5138886417,2552.0734115552477,2552.0734115552477,2552.0734115552477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2552.0734115552477,2552.0734115552477,2552.0734115552477,0,0,0,292350.66069364944,323814.55733001634,301572.5370467684,310884.50423752214,308590.587300197
2020-08-16T00:00:00Z,308728.7710794277,-8144.074569292975,-8144.074569292975,-8144.074569292975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8144.074569292975,-8144.074569292975,-8144.074569292975,0,0,0,285422.89560543204,317381.6336743904,303814.8006999069,313902.8526859821,300584.69651013473
2020-08-17T00:00:00Z,311419.0282702138,-11624.101434286016,-11624.101434286016,-11624.101434286016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11624.101434286016,-11624.101434286016,-11624.101434286016,0,0,0,284742.77875894867,316283.22664166655,306023.06466399523,317013.31613857934,299794.92683592776
2020-08-18T00:00:00Z,314109.28546099976,-2087.516490388388,-2087.516490388388,-2087.516490388388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2087.516490388388,-2087.516490388388,-2087.516490388388,0,0,0,296488.91111817834,327174.1644216928,308324.333052468,320239.51455684187,312021.7689706114
2020-08-19T00:00:00Z,316799.5426517857,3550.626255505553,3550.626255505553,3550.626255505553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550.626255505553,3550.626255505553,3550.626255505553,0,0,0,303525.4245018387,336641.6395795831,310563.422961124,323306.82227529254,320350.16890729126
2020-08-20T00:00:00Z,319489.79984257167,7696.001354118724,7696.001354118724,7696.001354118724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7696.001354118724,7696.001354118724,7696.001354118724,0,0,0,309963.90549639356,343110.0997782141,312793.28035822243,326485.2379479996,327185.8011966904
2020-08-21T00:00:00Z,322180.0570333577,8056.991472763379,8056.991472763379,8056.991472763379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8056.991472763379,8056.991472763379,8056.991472763379,0,0,0,313638.89498048805,347094.4847527981,314950.71202646306,329533.27752262575,330237.04850612103
2020-08-22T00:00:00Z,324870.3142241436,2552.0734115518476,2552.0734115518476,2552.0734115518476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2552.0734115518476,2552.0734115518476,2552.0734115518476,0,0,0,310627.7298967161,343207.9532920888,317161.36871633696,332654.474472343,327422.38763569546
2020-08-23T00:00:00Z,327560.5714149296,-8144.074569298534,-8144.074569298534,-8144.074569298534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8144.074569298534,-8144.074569298534,-8144.074569298534,0,0,0,301949.04658194643,337456.8584246692,319276.0477708201,335673.26941726956,319416.49684563105
2020-08-24T00:00:00Z,330250.8286057156,-11624.101434298129,-11624.101434298129,-11624.101434298129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11624.101434298129,-11624.101434298129,-11624.101434298129,0,0,0,302720.1705387841,336173.1307677761,321454.00219706993,338769.0210356913,318626.72717141744
2020-08-25T00:00:00Z,332941.08579650155,-2087.5164903821137,-2087.5164903821137,-2087.5164903821137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2087.5164903821137,-2087.5164903821137,-2087.5164903821137,0,0,0,312508.03554640716,348258.16990472894,323561.6905333662,341750.62420217105,330853.5693061194
2020-08-26T00:00:00Z,335631.3429872875,3550.626255509053,3550.626255509053,3550.626255509053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550.626255509053,3550.626255509053,3550.626255509053,0,0,0,321673.2776250383,356959.89989596873,325797.02443048236,344755.01123027544,339181.96924279653
